TaskOrder,GraphNumber,StartTime,StopTime,Duration,ActionName,TagName,Slot,GraphHash
57,2,1628790573.601440,1628790573.706530,0.105090,Backlight_MinBrightness_PWMMode_VBAT4V3_1,Display Backlight_MinBrightness_PWMMode_VBAT4V3_1 Current_LEDIO10,slot3,2275910513947833059
209,2,1628790951.174384,1628790951.174948,0.000564,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 Get_ECPU_voltage,slot3,2275910513947833059
209,2,1628790951.373364,1628790951.503624,0.130260,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 System_Current_with_WIFIBTOff,slot3,2275910513947833059
209,2,1628790951.050586,1628790951.174000,0.123414,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 State_18,slot3,2275910513947833059
209,2,1628790951.372679,1628790951.373106,0.000427,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 PPVDD_CPU_Percentage,slot3,2275910513947833059
209,2,1628790951.175224,1628790951.273290,0.098066,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 PPVDD_CPU_MP00A,slot3,2275910513947833059
209,2,1628790951.503987,1628790951.504418,0.000431,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 Delta_System_Current_4_and_18,slot3,2275910513947833059
209,2,1628790951.273596,1628790951.372386,0.098790,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 PPVDD_CPU_SRAM_MPS00A,slot3,2275910513947833059
209,2,1628790951.032146,1628790951.508616,0.476470,PerfState_State18_VBAT4V3,SystemScheduler,slot3,2275910513947833059
176,2,1628790922.740621,1628790922.741001,0.000380,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_IMON_FREQ,slot3,2275910513947833059
176,2,1628790922.740067,1628790922.740397,0.000330,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_VMON_FREQ,slot3,2275910513947833059
176,2,1628790922.741227,1628790922.741572,0.000345,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_VMON_FFT_PeakMagnitude,slot3,2275910513947833059
176,2,1628790916.417448,1628790916.481151,0.063703,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 audio_r_2,slot3,2275910513947833059
176,2,1628790918.487900,1628790918.616492,0.128592,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 IBATT_CHECK_DEBUG_speaker_loopaudio_l_w,slot3,2275910513947833059
176,2,1628790921.592908,1628790921.720594,0.127686,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 VBAT_Current_Measurement_CN_FH_L_W,slot3,2275910513947833059
176,2,1628790916.481602,1628790916.610166,0.128564,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 IBATT_CHECK_DEBUG_speaker_after_audio_r_l_w,slot3,2275910513947833059
176,2,1628790921.850230,1628790922.736683,0.886453,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 list_l_w_3,slot3,2275910513947833059
176,2,1628790916.391045,1628790922.750690,6.359645,AmpIVSense_FHWoofer_4R_VBAT4V3,SystemScheduler,slot3,2275910513947833059
176,2,1628790922.742985,1628790922.743390,0.000405,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_THDN_IMON,slot3,2275910513947833059
176,2,1628790918.616801,1628790921.592669,2.975868,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 list_l_w_2,slot3,2275910513947833059
176,2,1628790916.407991,1628790916.417205,0.009214,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 SPK_FH_W_LOAD_CONNECT,slot3,2275910513947833059
176,2,1628790922.738178,1628790922.738646,0.000468,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_VMON_PP,slot3,2275910513947833059
176,2,1628790916.610490,1628790918.487674,1.877184,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 list_l_w_1,slot3,2275910513947833059
176,2,1628790922.742402,1628790922.742735,0.000333,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_THDN_VMON,slot3,2275910513947833059
176,2,1628790922.738888,1628790922.739317,0.000429,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_IMON_PP,slot3,2275910513947833059
176,2,1628790922.741814,1628790922.742169,0.000355,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_IMON_FFT_PeakMagnitude,slot3,2275910513947833059
176,2,1628790922.739537,1628790922.739842,0.000305,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_Rdc,slot3,2275910513947833059
176,2,1628790921.720842,1628790921.849922,0.129080,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 VBUS_Current_Measurement_CN_FH_L_W,slot3,2275910513947833059
176,2,1628790922.736918,1628790922.737296,0.000378,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_VMON_RMS,slot3,2275910513947833059
176,2,1628790922.737558,1628790922.737940,0.000382,AmpIVSense_FHWoofer_4R_VBAT4V3,Speaker AmpIVSense_FHWoofer_4R_VBAT4V3 FH_W_IMON_RMS,slot3,2275910513947833059
191,2,1628790939.623280,1628790939.724809,0.101529,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PP0V8_S1_SOC_FIXED,slot3,2275910513947833059
191,2,1628790940.027480,1628790940.126584,0.099104,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_S2_CIO,slot3,2275910513947833059
191,2,1628790939.024974,1628790939.155160,0.130186,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 System_Current_with_WIFIBTOff,slot3,2275910513947833059
191,2,1628790939.155517,1628790939.323191,0.167674,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 State_0,slot3,2275910513947833059
191,2,1628790938.925701,1628790939.023825,0.098124,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_CPU_SRAM_MES001,slot3,2275910513947833059
191,2,1628790938.826419,1628790938.826952,0.000533,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 Get_ECPU_voltage,slot3,2275910513947833059
191,2,1628790939.827068,1628790939.925452,0.098384,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_S1_SRAM,slot3,2275910513947833059
191,2,1628790938.677991,1628790940.296327,1.618336,PerfState_State0_VBAT4V3,SystemScheduler,slot3,2275910513947833059
191,2,1628790940.127214,1628790940.127724,0.000510,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_S1_SOC_Percentage,slot3,2275910513947833059
191,2,1628790938.696488,1628790938.826008,0.129520,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 CPU_State_0,slot3,2275910513947833059
191,2,1628790939.423144,1628790939.520734,0.097590,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_S1_DCS_MD001,slot3,2275910513947833059
191,2,1628790940.128078,1628790940.288024,0.159946,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 State_Default,slot3,2275910513947833059
191,2,1628790938.827286,1628790938.925362,0.098076,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_ECPU_ME001,slot3,2275910513947833059
191,2,1628790939.323612,1628790939.324141,0.000529,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 Get_SoC_voltage,slot3,2275910513947833059
191,2,1628790939.324484,1628790939.422818,0.098334,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_S1_SOC_MS001,slot3,2275910513947833059
191,2,1628790939.725107,1628790939.826701,0.101594,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PP1V06_S2,slot3,2275910513947833059
191,2,1628790939.520957,1628790939.622887,0.101930,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_S1_DISP_MI001,slot3,2275910513947833059
191,2,1628790939.024177,1628790939.024677,0.000500,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PPVDD_ECPU_Percentage,slot3,2275910513947833059
191,2,1628790939.925785,1628790940.027097,0.101312,PerfState_State0_VBAT4V3,SOC PerfState_State0_VBAT4V3 PP0V72_S2_VDDLOW,slot3,2275910513947833059
143,2,1628790852.350647,1628790852.459265,0.108618,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF DELAY_100MS,slot3,2275910513947833059
143,2,1628790857.102041,1628790857.102582,0.000541,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Calculated_Resistance,slot3,2275910513947833059
143,2,1628790857.101313,1628790857.101811,0.000498,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Current_Channel_Phase,slot3,2275910513947833059
143,2,1628790857.103637,1628790857.104169,0.000532,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Calculated_Impedance_Magnitude,slot3,2275910513947833059
143,2,1628790857.093507,1628790857.094039,0.000532,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Voltage_SNR_closest_freq,slot3,2275910513947833059
143,2,1628790857.099791,1628790857.100295,0.000504,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF TIA_Channel_Phase,slot3,2275910513947833059
143,2,1628790857.099016,1628790857.099559,0.000543,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF TIA_Channel_Amplitude,slot3,2275910513947833059
143,2,1628790857.095111,1628790857.095678,0.000567,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF TIA_SNR_closest_freq,slot3,2275910513947833059
143,2,1628790857.100576,1628790857.101081,0.000505,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Current_Channel_Amplitude,slot3,2275910513947833059
143,2,1628790857.094319,1628790857.094868,0.000549,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF TIA_Channel_SNR,slot3,2275910513947833059
143,2,1628790852.459472,1628790857.066142,4.606670,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Cmds_Send,slot3,2275910513947833059
143,2,1628790857.090874,1628790857.091631,0.000757,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF TIA_Channel_THD,slot3,2275910513947833059
143,2,1628790857.097507,1628790857.098045,0.000538,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Voltage_Channel_Amplitude,slot3,2275910513947833059
143,2,1628790852.305608,1628790857.134370,4.828762,LDCM_AceSBU2_1nF,SystemScheduler,slot3,2275910513947833059
143,2,1628790857.104401,1628790857.104901,0.000500,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Calculated_Impedance_Phase,slot3,2275910513947833059
143,2,1628790857.089340,1628790857.090480,0.001140,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Voltage_Channel_THD,slot3,2275910513947833059
143,2,1628790852.334240,1628790852.350401,0.016161,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Connect_Cap,slot3,2275910513947833059
143,2,1628790857.092739,1628790857.093261,0.000522,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Voltage_Channel_SNR,slot3,2275910513947833059
143,2,1628790857.102814,1628790857.103352,0.000538,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Calculated_Capacitance,slot3,2275910513947833059
143,2,1628790857.096689,1628790857.097219,0.000530,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Current_SNR_closest_freq,slot3,2275910513947833059
143,2,1628790857.098281,1628790857.098786,0.000505,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Voltage_Channel_Phase,slot3,2275910513947833059
143,2,1628790857.066595,1628790857.089013,0.022418,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF DELAY_10MS_1,slot3,2275910513947833059
143,2,1628790857.105116,1628790857.122259,0.017143,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Disconnect_Cap,slot3,2275910513947833059
143,2,1628790857.095912,1628790857.096456,0.000544,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Leakage_Current_SNR,slot3,2275910513947833059
143,2,1628790857.091972,1628790857.092505,0.000533,LDCM_AceSBU2_1nF,USBC LDCM_AceSBU2_1nF Leakage_Current_THD,slot3,2275910513947833059
204,2,1628790949.161237,1628790949.161762,0.000525,PerfState_State13_VBAT4V3,SOC PerfState_State13_VBAT4V3 Delta_System_Current_4_and_13,slot3,2275910513947833059
204,2,1628790948.828413,1628790948.927001,0.098588,PerfState_State13_VBAT4V3,SOC PerfState_State13_VBAT4V3 PPVDD_CPU_MP005,slot3,2275910513947833059
204,2,1628790948.927369,1628790949.027011,0.099642,PerfState_State13_VBAT4V3,SOC PerfState_State13_VBAT4V3 PPVDD_CPU_SRAM_MPS005,slot3,2275910513947833059
204,2,1628790948.827658,1628790948.828125,0.000467,PerfState_State13_VBAT4V3,SOC PerfState_State13_VBAT4V3 Get_ECPU_voltage,slot3,2275910513947833059
204,2,1628790948.733873,1628790948.827342,0.093469,PerfState_State13_VBAT4V3,SOC PerfState_State13_VBAT4V3 State_13,slot3,2275910513947833059
204,2,1628790949.028226,1628790949.160780,0.132554,PerfState_State13_VBAT4V3,SOC PerfState_State13_VBAT4V3 System_Current_with_WIFIBTOff,slot3,2275910513947833059
204,2,1628790949.027393,1628790949.027997,0.000604,PerfState_State13_VBAT4V3,SOC PerfState_State13_VBAT4V3 PPVDD_CPU_Percentage,slot3,2275910513947833059
204,2,1628790948.715182,1628790949.166240,0.451058,PerfState_State13_VBAT4V3,SystemScheduler,slot3,2275910513947833059
20,2,1628790441.018996,1628790441.046079,0.027083,Discharge_BatteryFloat,Power Discharge_BatteryFloat Set_Eload1_200mA,slot3,2275910513947833059
20,2,1628790441.010880,1628790441.018516,0.007636,Discharge_BatteryFloat,Power Discharge_BatteryFloat Enable_Eload1_After_Connect,slot3,2275910513947833059
20,2,1628790442.555460,1628790442.566905,0.011445,Discharge_BatteryFloat,Power Discharge_BatteryFloat Set_Eload1_0mA,slot3,2275910513947833059
20,2,1628790441.047387,1628790442.555268,1.507881,Discharge_BatteryFloat,Power Discharge_BatteryFloat DELAY_1500MS,slot3,2275910513947833059
20,2,1628790440.943707,1628790440.952870,0.009163,Discharge_BatteryFloat,Power Discharge_BatteryFloat BATT_POWER_OFF,slot3,2275910513947833059
20,2,1628790442.681908,1628790442.709545,0.027637,Discharge_BatteryFloat,Power Discharge_BatteryFloat ELOAD_INPUT1_DISCONNECT_PPVCC_MAIN,slot3,2275910513947833059
20,2,1628790440.953181,1628790440.972093,0.018912,Discharge_BatteryFloat,Power Discharge_BatteryFloat VBATT_SET_0V,slot3,2275910513947833059
20,2,1628790440.973782,1628790440.989707,0.015925,Discharge_BatteryFloat,Power Discharge_BatteryFloat DELAY_10MS_1,slot3,2275910513947833059
20,2,1628790440.990316,1628790441.010336,0.020020,Discharge_BatteryFloat,Power Discharge_BatteryFloat ELOAD_INPUT1_TO_PPVCC_MAIN,slot3,2275910513947833059
20,2,1628790442.567335,1628790442.681442,0.114107,Discharge_BatteryFloat,Power Discharge_BatteryFloat Eload1_Disable,slot3,2275910513947833059
20,2,1628790440.915870,1628790442.714319,1.798449,Discharge_BatteryFloat,SystemScheduler,slot3,2275910513947833059
161,2,1628790894.153300,1628790894.251982,0.098682,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn PPVBUS_USB_EMI,slot3,2275910513947833059
161,2,1628790893.105556,1628790894.120865,1.015309,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn DELAY_1000MS,slot3,2275910513947833059
161,2,1628790893.090101,1628790893.105292,0.015191,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn smc_fread_VQ0u,slot3,2275910513947833059
161,2,1628790894.121064,1628790894.152835,0.031771,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn ACE_CC_Status,slot3,2275910513947833059
161,2,1628790893.033250,1628790893.089725,0.056475,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn Enable_CC,slot3,2275910513947833059
161,2,1628790893.005238,1628790894.256546,1.251308,LDCM_CC1Enabled_VBUSOn,SystemScheduler,slot3,2275910513947833059
177,2,1628790922.769796,1628790922.813912,0.044116,AmpIVSense_CNWoofer_4R_VBAT4V3_1,Speaker AmpIVSense_CNWoofer_4R_VBAT4V3_1 Turn_Off_CN_FH_W,slot3,2275910513947833059
177,2,1628790922.814092,1628790923.829769,1.015677,AmpIVSense_CNWoofer_4R_VBAT4V3_1,Speaker AmpIVSense_CNWoofer_4R_VBAT4V3_1 DELAY_1000MS_2,slot3,2275910513947833059
177,2,1628790922.753221,1628790923.972555,1.219334,AmpIVSense_CNWoofer_4R_VBAT4V3_1,SystemScheduler,slot3,2275910513947833059
177,2,1628790923.829927,1628790923.958767,0.128840,AmpIVSense_CNWoofer_4R_VBAT4V3_1,Speaker AmpIVSense_CNWoofer_4R_VBAT4V3_1 IBATT_CHECK_DEBUG_speaker_end_FH_W_VMON_IMON,slot3,2275910513947833059
177,2,1628790923.959111,1628790923.969341,0.010230,AmpIVSense_CNWoofer_4R_VBAT4V3_1,Speaker AmpIVSense_CNWoofer_4R_VBAT4V3_1 SPK_CN_LOAD_DISCONNECT,slot3,2275910513947833059
99,2,1628790659.699623,1628790659.710128,0.010505,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff Disconnect_VBUS,slot3,2275910513947833059
99,2,1628790659.710401,1628790659.718448,0.008047,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff CC_Disconn,slot3,2275910513947833059
99,2,1628790659.661443,1628790661.364811,1.703368,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,SystemScheduler,slot3,2275910513947833059
99,2,1628790659.718716,1628790661.228465,1.509749,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff DELAY_1500MS,slot3,2275910513947833059
99,2,1628790661.228611,1628790661.360966,0.132355,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff Measure,slot3,2275910513947833059
137,2,1628790823.679834,1628790828.267911,4.588077,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Cmds_Send,slot3,2275910513947833059
137,2,1628790823.572480,1628790823.679619,0.107139,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF DELAY_100MS,slot3,2275910513947833059
137,2,1628790828.291712,1628790828.292349,0.000637,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF TIA_Channel_THD,slot3,2275910513947833059
137,2,1628790828.296696,1628790828.313844,0.017148,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Disconnect_Cap,slot3,2275910513947833059
137,2,1628790828.295159,1628790828.295704,0.000545,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Calculated_Impedance_Magnitude,slot3,2275910513947833059
137,2,1628790828.293546,1628790828.294100,0.000554,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Calculated_Resistance,slot3,2275910513947833059
137,2,1628790828.290364,1628790828.291361,0.000997,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Voltage_Channel_THD,slot3,2275910513947833059
137,2,1628790828.294350,1628790828.294914,0.000564,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Calculated_Capacitance,slot3,2275910513947833059
137,2,1628790828.295922,1628790828.296436,0.000514,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Calculated_Impedance_Phase,slot3,2275910513947833059
137,2,1628790828.268339,1628790828.290117,0.021778,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF DELAY_10MS_1,slot3,2275910513947833059
137,2,1628790823.526417,1628790828.321591,4.795174,LDCM_AceSBU1_3nF,SystemScheduler,slot3,2275910513947833059
137,2,1628790823.555855,1628790823.572171,0.016316,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Connect_Cap,slot3,2275910513947833059
137,2,1628790828.292593,1628790828.293234,0.000641,LDCM_AceSBU1_3nF,USBC LDCM_AceSBU1_3nF Leakage_Current_THD,slot3,2275910513947833059
172,2,1628790907.001311,1628790907.533874,0.532563,AmpIVSense_CNWoofer_IDLE_Measurement,Speaker AmpIVSense_CNWoofer_IDLE_Measurement Frequency_P,slot3,2275910513947833059
172,2,1628790908.168959,1628790908.209170,0.040211,AmpIVSense_CNWoofer_IDLE_Measurement,Speaker AmpIVSense_CNWoofer_IDLE_Measurement Turn_Off_CN_Left_Wo,slot3,2275910513947833059
172,2,1628790908.067946,1628790908.068298,0.000352,AmpIVSense_CNWoofer_IDLE_Measurement,Speaker AmpIVSense_CNWoofer_IDLE_Measurement V_Peak_to_Peak_N,slot3,2275910513947833059
172,2,1628790907.534333,1628790907.534865,0.000532,AmpIVSense_CNWoofer_IDLE_Measurement,Speaker AmpIVSense_CNWoofer_IDLE_Measurement V_Peak_to_Peak_P,slot3,2275910513947833059
172,2,1628790908.068525,1628790908.068864,0.000339,AmpIVSense_CNWoofer_IDLE_Measurement,Speaker AmpIVSense_CNWoofer_IDLE_Measurement Duty_Cycle_N,slot3,2275910513947833059
172,2,1628790908.069075,1628790908.168608,0.099533,AmpIVSense_CNWoofer_IDLE_Measurement,Speaker AmpIVSense_CNWoofer_IDLE_Measurement PPV_BST_AUDIO,slot3,2275910513947833059
172,2,1628790908.209405,1628790908.341178,0.131773,AmpIVSense_CNWoofer_IDLE_Measurement,Speaker AmpIVSense_CNWoofer_IDLE_Measurement IBATT_CHECK_DEBUG_speaker_end_CN_W,slot3,2275910513947833059
