ENABLE,PDCAPREFIX,PDCANAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,PARAMETER,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,COF
1,3087,DUMP-DVFM-PCORE-STATE,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3088,DUMP-DVFM-ECORE-STATE,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3089,DUMP-DVFM-TEMP,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3090,DUMP-DVFM-PDVFM,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3091,DUMP-DVFM-PDVFM,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3092,SET-DVFM-PA2DDR,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3093,DUMP-DVFM-PDVFM,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3094,DUMP-DVFM-PMU,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3095,SET-DVFM-VDDR1V1,set pmu -vdd2=1060,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3096,DUMP-DVFM-PMU-2,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3097,RBM-DVFM,"bfrbm -mrbm ff -jrbm ff -jrbm1 ff -ascs 1 -smc 0 ; --syimo -f avpattwr-all -tslw 10,1000,-1,1000 -rapscep 1,0x12,edvfm-mask,pdvfm-mask -rsoc 1,0x18 -rdcs 1,4 --templog --nohots --cr -tout 300 -pq 1,.temps",360,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,1
1,3098,DUMP-DVFM-TEMPLOG,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3099,DUMP-DVFM-L2-DECODE,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3100,DUMP-DVFM-MAX-TEMP,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3101,DUMP-DVFM-TEMP-EVENT,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3102,DUMP-DVFM-LOG,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3103,DUMP-DVFM-APSC-LOG,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3104,DUMP-DVFM-MTQ,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3105,DUMP-DVFM-RBMS,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,1
1,3106,Reset MLB,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,1
1,3107,FIXTURESIGNAL_SETFANSPEED_0,FIXTURESIGNAL_SETFANSPEED_0,60,Rush,setfanspeed,0,,,,xVT,AAB,,,1
1,3108,DUMP-NOM-UC-PCORE-STATE,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3109,DUMP-NOM-UC-ECORE-STATE,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3110,DUMP-NOM-UC-TEMP,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3111,DUMP-NOM-UC-PNOM-UC,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3112,DUMP-NOM-UC-PNOM-UC,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3113,SET-NOM-UC-PA2DDR,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3114,DUMP-NOM-UC-PNOM-UC,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3115,DUMP-NOM-UC-PMU,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3116,SET-NOM-UC-VDDR1V1,set pmu -vdd2=1060,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3117,DUMP-NOM-UC-PMU-2,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3118,RBM-NOM-UC,"bfrbm -mrbm ff -jrbm ff -jrbm1 ff -ascs 1 -16kucuc_ucwb -smc 0 ; --symoucuc -eapsc ehigh-state -papsc phigh-state -socperf 4 -dcsperf 6 --templog --nohots --cr -tout 300 -pq 1,.temps",360,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,1
1,3119,DUMP-NOM-UC-TEMPLOG,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3120,DUMP-NOM-UC-L2-DECODE,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3121,DUMP-NOM-UC-MAX-TEMP,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3122,DUMP-NOM-UC-TEMP-EVENT,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3123,DUMP-NOM-UC-LOG,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3124,DUMP-NOM-UC-APSC-LOG,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3125,DUMP-NOM-UC-MTQ,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3126,DUMP-NOM-UC-RBMS,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,1
1,3127,Reset MLB,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,1
1,3128,FIXTURESIGNAL_SETFANSPEED_0,FIXTURESIGNAL_SETFANSPEED_0,60,Rush,setfanspeed,0,,,,xVT,AAB,,,1
1,3129,DUMP-AMX-PCORE-STATE,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3130,DUMP-AMX-ECORE-STATE,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3131,DUMP-AMX-TEMP,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3132,DUMP-AMX-PAMX,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3133,DUMP-AMX-PAMX,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3134,SET-AMX-PA2DDR,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3135,DUMP-AMX-PAMX,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3136,DUMP-AMX-PMU,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3137,SET-AMX-VDDR1V1,set pmu -vdd2=1060,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3138,DUMP-AMX-PMU-2,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3139,RBM-AMX,"qscatrbm -f avpattwr-all -papsc phigh-state -eapsc ehigh-state -socperf 4 -dcsperf 6 -m RndAMXmv -mcmp RndMCmpAMXQ -msk -1 --templog --nohots --cr -tout 300 -pq 1,.temps",360,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,1
1,3140,DUMP-AMX-TEMPLOG,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3141,DUMP-AMX-L2-DECODE,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3142,DUMP-AMX-MAX-TEMP,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3143,DUMP-AMX-TEMP-EVENT,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3144,DUMP-AMX-LOG,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3145,DUMP-AMX-APSC-LOG,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3146,DUMP-AMX-MTQ,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3147,DUMP-AMX-RBMS,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,1
1,3148,Reset MLB,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,1
1,3149,FIXTURESIGNAL_SETFANSPEED_100,FIXTURESIGNAL_SETFANSPEED_100,60,Rush,setfanspeed,0,,,,xVT,AAB,,,1
1,3150,DUMP-AMX-PV1-PCORE-STATE,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3151,DUMP-AMX-PV1-ECORE-STATE,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3152,DUMP-AMX-PV1-TEMP,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3153,DUMP-AMX-PV1-PAMX-PV1,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3154,DUMP-AMX-PV1-PAMX-PV1,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3155,SET-AMX-PV1-PA2DDR,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3156,DUMP-AMX-PV1-PAMX-PV1,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3157,DUMP-AMX-PV1-PMU,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3158,SET-AMX-PV1-VDDR1V1,set pmu -vdd2=1060,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3159,DUMP-AMX-PV1-PMU-2,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3160,RBM-AMX-PV1,"bfrbm ; -f avpattwr-all -papsc phigh-state -eapsc ehigh-state -dcsperf 6 -socperf 4 -m SymCoreMove_PV1AMXonlyH13 -mcmp SymCoreMCmp_PV1AMXfma16_X1_vs -msk -f0 core4 set-idle-bbq --templog --nohots --cr -tout 300 -pq 1,.temps",360,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,1
1,3161,DUMP-AMX-PV1-TEMPLOG,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3162,DUMP-AMX-PV1-L2-DECODE,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3163,DUMP-AMX-PV1-MAX-TEMP,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3164,DUMP-AMX-PV1-TEMP-EVENT,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3165,DUMP-AMX-PV1-LOG,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3166,DUMP-AMX-PV1-APSC-LOG,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3167,DUMP-AMX-PV1-MTQ,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3168,DUMP-AMX-PV1-RBMS,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,1
1,3169,Reset MLB,FIXTURESIGNAL_BOOT_RBM,60,Rush,restore,0,,-> <-,RBM,xVT,AAB,,,1
1,3170,FIXTURESIGNAL_SETFANSPEED_100,FIXTURESIGNAL_SETFANSPEED_100,60,Rush,setfanspeed,0,,,,xVT,AAB,,,1
1,3171,DUMP-ROW-HAMMER-PCORE-STATE,phigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3172,DUMP-ROW-HAMMER-ECORE-STATE,ehigh-state . cr,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3173,DUMP-ROW-HAMMER-TEMP,.temps,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3174,DUMP-ROW-HAMMER-PROW-HAMMER,calc-pdvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3175,DUMP-ROW-HAMMER-PROW-HAMMER,calc-edvfms,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3176,SET-ROW-HAMMER-PA2DDR,true to dumppa2ddr?,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3177,DUMP-ROW-HAMMER-PROW-HAMMER,show dvfm,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3178,DUMP-ROW-HAMMER-PMU,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3179,SET-ROW-HAMMER-VDDR1V1,set pmu -vdd2=1060,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3180,DUMP-ROW-HAMMER-PMU-2,show pmu,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3181,RBM-ROW-HAMMER,"core4 qrbm -m -1 -f -1 -mcmp MCmpRowHammer4RBM -papsc phigh-state --templog --nohots --cr -tout 300 -pq 1,.temps",360,Dut,sendCommand,0,,TEST_PASSED,RBM,xVT,A -> FA,60,x,1
1,3182,DUMP-ROW-HAMMER-TEMPLOG,.templog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3183,DUMP-ROW-HAMMER-L2-DECODE,.rfl,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3184,DUMP-ROW-HAMMER-MAX-TEMP,.sns-maxtemp,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3185,DUMP-ROW-HAMMER-TEMP-EVENT,.tel,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3186,DUMP-ROW-HAMMER-LOG,.rbmlog,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3187,DUMP-ROW-HAMMER-APSC-LOG,.apsc_log,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3188,DUMP-ROW-HAMMER-MTQ,.mtq,5,Dut,sendCommand,1,,0,RBM,xVT,A -> FA,,,1
1,3189,DUMP-ROW-HAMMER-RBMS,.rbm_s,5,runTest,runRBM,0,,0,RBM,xVT,A -> FA,,,1
