ENABLE,PDCAPREFIX,PDCANAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,PARAMETER,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,COF
1,2100,slave up ane,slave up ane mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up ane mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2101,slave up ans,slave up ans mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up ans mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2102,slave up sip,slave up isp mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up isp mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2103,slave up gfx,slave up gfx mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up gfx mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2104,Print CPUs info,slave info,5,Dut,sendCommand,0,,PASS slave info,PERTOS,xVT,AAB,,,1
1,2105,pmgr mode 0x6FF5733,pmgr mode 0x6FF5733,5,Dut,sendCommand,0,,PASS pmgr mode 0x6FF5733,PERTOS,xVT,AAB,,,1
1,2106,slave up SEP,slave up sep sep_dram.sep alloc,5,Dut,sendCommand,0,,PASS slave up sep sep_dram.sep alloc,PERTOS,xVT,AAB,,,1
1,2107,SEP + DPIPE_EXT vfixed test,sc run 151,300,Dut,sendCommand,0,,PASS sc run 151,PERTOS,xVT,A -> FA,,,1
1,2108,pmgr mode 0x6FF5723,pmgr mode 0x6FF5723,5,Dut,sendCommand,0,,PASS pmgr mode 0x6FF5723,PERTOS,xVT,AAB,,,1
1,2109,Dump ISP_SRC_SEL,mem rd 32 0x23B068040,5,Dut,sendCommand,0,,PASS mem rd 32 0x23B068040,PERTOS,xVT,AAB,,,1
1,2110,Set MS3 ISP CLK 24MHz,mem wr 32 0x23B068040 0x55055555,5,Dut,sendCommand,0,,PASS mem wr 32 0x23B068040 0x55055555,PERTOS,xVT,AAB,,,1
1,2111,pmgr mode 0x6FF5733,pmgr mode 0x6FF5733,5,Dut,sendCommand,0,,PASS pmgr mode 0x6FF5733,PERTOS,xVT,AAB,,,1
1,2112,ISP Mem test,sc run 149,300,Dut,sendCommand,0,,PASS sc run 149,PERTOS,xVT,A -> FA,,,1
1,2113,pmgr mode 0x6FF5723,pmgr mode 0x6FF5723,5,Dut,sendCommand,0,,PASS pmgr mode 0x6FF5723,PERTOS,xVT,AAB,,,1
1,2114,Restore MS3 ISP CLK,mem wr 32 0x23B068040 0x55555555,5,Dut,sendCommand,0,,PASS mem wr 32 0x23B068040 0x55555555,PERTOS,xVT,AAB,,,1
1,2115,pmgr mode 0x43F4213,pmgr mode 0x43F4213,5,Dut,sendCommand,0,,PASS pmgr mode 0x43F4213,PERTOS,xVT,AAB,,,1
1,2116,ISP SIF DMA test 1,sc run 153 5,300,Dut,sendCommand,0,,PASS sc run 153 5,PERTOS,xVT,A -> FA,,,1
1,2117,AVD VP9 codec test 1,sc run 154,300,Dut,sendCommand,0,,PASS sc run 154,PERTOS,xVT,A -> FA,,,1
1,2118,pmgr mode 0x43F4223,pmgr mode 0x43F4223,5,Dut,sendCommand,0,,PASS pmgr mode 0x43F4223,PERTOS,xVT,AAB,,,1
1,2119,ISP SIF DMA test 2,sc run 153 5,300,Dut,sendCommand,0,,PASS sc run 153 5,PERTOS,xVT,A -> FA,,,1
1,2120,AVD VP9 codec test 2,sc run 154,300,Dut,sendCommand,0,,PASS sc run 154,PERTOS,xVT,A -> FA,,,1
1,2121,DISP0_FE_PS override 0xF,mem wr 32 0x23b080348 0xF,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080348 0xF,PERTOS,xVT,AAB,,,1
1,2122,DISP0_BE_PS override 0xF,mem wr 32 0x23b080350 0xF,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080350 0xF,PERTOS,xVT,AAB,,,1
1,2123,DP_PS override 0xF,mem wr 32 0x23b080358 0xF,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080358 0xF,PERTOS,xVT,AAB,,,1
1,2124,DISP0_FE_PS override 0x4,mem wr 32 0x23b080348 0x4,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080348 0x4,PERTOS,xVT,AAB,,,1
1,2125,DISP0_BE_PS override 0x4,mem wr 32 0x23b080350 0x4,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080350 0x4,PERTOS,xVT,AAB,,,1
1,2126,DP_PS override 0x4,mem wr 32 0x23b080358 0x4,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080358 0x4,PERTOS,xVT,AAB,,,1
1,2127,DISP0_FE_PS override 0x0,mem wr 32 0x23b080348 0x0,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080348 0x0,PERTOS,xVT,AAB,,,1
1,2128,DISP0_BE_PS override 0x0,mem wr 32 0x23b080350 0x0,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080350 0x0,PERTOS,xVT,AAB,,,1
1,2129,DP_PS override 0x0,mem wr 32 0x23b080358 0x0,5,Dut,sendCommand,0,,PASS mem wr 32 0x23b080358 0x0,PERTOS,xVT,AAB,,,1
1,2130,dpipe test with compression 1,sc run 155,300,Dut,sendCommand,0,,PASS sc run 155,PERTOS,xVT,A -> FA,,,1
1,2131,pmgr mode 0x43F4233,pmgr mode 0x43F4233,5,Dut,sendCommand,0,,PASS pmgr mode 0x43F4233,PERTOS,xVT,AAB,,,1
1,2132,ISP SIF DMA test 3,sc run 153 5,300,Dut,sendCommand,0,,PASS sc run 153 5,PERTOS,xVT,A -> FA,,,1
1,2133,AVD VP9 codec test 3,sc run 154,300,Dut,sendCommand,0,,PASS sc run 154,PERTOS,xVT,A -> FA,,,1
1,2134,dpipe test with compression 2,sc run 155,300,Dut,sendCommand,0,,PASS sc run 155,PERTOS,xVT,A -> FA,,,1
1,2135,pmgr mode 0x6FF5733,pmgr mode 0x6FF5733,5,Dut,sendCommand,0,,PASS pmgr mode 0x6FF5733,PERTOS,xVT,AAB,,,1
1,2136,pmgr set-sep-clk 6,pmgr set-sep-clk 6,5,Dut,sendCommand,0,,PASS pmgr set-sep-clk 6,PERTOS,xVT,AAB,,,1
1,2137,ext dpipe test with compression 1,sc run 156,300,Dut,sendCommand,0,,PASS sc run 156,PERTOS,xVT,A -> FA,,,1
1,2138,pmgr set-sep-clk 5,pmgr set-sep-clk 5,5,Dut,sendCommand,0,,PASS pmgr set-sep-clk 5,PERTOS,xVT,AAB,,,1
1,2139,slave down gfx,slave down gfx,5,Dut,sendCommand,0,,PASS slave down gfx,PERTOS,xVT,AAB,,,1
1,2140,Clock switcher config - 6,clksw config pms 4 10000 -j 2000 0x4FF4213 0x4FF4323 0x4FF4433 0x4FF4533 0x4FF4633 0x4FF4733,5,Dut,sendCommand,0,,PASS clksw config pms 4 10000 -j 2000 0x4FF4213 0x4FF4323 0x4FF4433 0x4FF4533 0x4FF4633 0x4FF4733,PERTOS,xVT,AAB,,,1
1,2141,Clock switcher on,clksw on,5,Dut,sendCommand,0,,PASS clksw on,PERTOS,xVT,AAB,,,1
1,2142,LVCC GFX PDUMP,sc run 46 3,300,Dut,sendCommand,0,,PASS sc run 46 3,PERTOS,xVT,A -> FA,,,1
1,2143,Clock switcher off,clksw off,5,Dut,sendCommand,0,,PASS clksw off,PERTOS,xVT,AAB,,,1
1,2144,pmgr mode 0x1FF1211,pmgr mode 0x1FF1211,5,Dut,sendCommand,0,,PASS pmgr mode 0x1FF1211,PERTOS,xVT,AAB,,,1
1,2145,config ACC counter 0,acc counter config 0 0 14,5,Dut,sendCommand,0,,PASS acc counter config 0 0 14,PERTOS,xVT,AAB,,,1
1,2146,config ACC counter 1,acc counter config 1 0 14,5,Dut,sendCommand,0,,PASS acc counter config 1 0 14,PERTOS,xVT,AAB,,,1
1,2147,enable ACC counter 0,acc counter on 0,5,Dut,sendCommand,0,,PASS acc counter on 0,PERTOS,xVT,AAB,,,1
1,2148,enable ACC counter 1,acc counter on 1,5,Dut,sendCommand,0,,PASS acc counter on 1,PERTOS,xVT,AAB,,,1
1,2149,enable DPE/PPT,acc dpeppt on,5,Dut,sendCommand,0,,PASS acc dpeppt on,PERTOS,xVT,AAB,,,1
1,2150,Dump DPE/PPT status and configuration,acc dpeppt status,5,Dut,sendCommand,0,,PASS acc dpeppt status,PERTOS,xVT,AAB,,,1
1,2151,BBQ Config,bbq config fg 625 0 4 150 0 0 F C,5,Dut,sendCommand,0,,PASS bbq config fg 625 0 4 150 0 0 F C,PERTOS,xVT,AAB,,,1
1,2152,BBQ Config Variant,bbq config 0xFF 500 150 5 100 24 6 F C,5,Dut,sendCommand,0,,PASS bbq config 0xFF 500 150 5 100 24 6 F C,PERTOS,xVT,AAB,,,1
1,2153,enable BBQ,bbq on,5,Dut,sendCommand,0,,PASS bbq on,PERTOS,xVT,AAB,,,1
1,2154,Clock switcher config - 7,clksw config pms 4 10000 -j 2500 0x1FF1211 0x1FF1211 0x2FF2222 0x3FF3222 0x4FF4233 0x5FF5233 0x6FF5233,5,Dut,sendCommand,0,,PASS clksw config pms 4 10000 -j 2500 0x1FF1211 0x1FF1211 0x2FF2222 0x3FF3222 0x4FF4233 0x5FF5233 0x6FF5233,PERTOS,xVT,AAB,,,1
1,2155,Clock switcher on,clksw on,5,Dut,sendCommand,0,,PASS clksw on,PERTOS,xVT,AAB,,,1
1,2156,Memcompare Test,sc run 20 25,300,Dut,sendCommand,0,,PASS sc run 20 25,PERTOS,xVT,A -> FA,,,1
1,2157,ANE BBQ Test ,sc run 172 25,300,Dut,sendCommand,0,,PASS sc run 172 25,PERTOS,xVT,A -> FA,,,1
1,2158,ANE Bonfire Test ,sc run 182 25,300,Dut,sendCommand,0,,PASS sc run 182 25,PERTOS,xVT,A -> FA,,,1
1,2159,ANE + Memcompare Test,sc run 183 25,300,Dut,sendCommand,0,,PASS sc run 183 25,PERTOS,xVT,A -> FA,,,1
1,2160,Clock switcher off,clksw off,5,Dut,sendCommand,0,,PASS clksw off,PERTOS,xVT,AAB,,,1
1,2161,pmgr mode 0x73F5233,pmgr mode 0x73F5233,5,Dut,sendCommand,0,,PASS pmgr mode 0x73F5233,PERTOS,xVT,AAB,,,1
1,2162,slave down PCORE3,slave down 7,5,Dut,sendCommand,0,,PASS slave down 7,PERTOS,xVT,AAB,,,1
1,2163,slave down PCORE2,slave down 6,5,Dut,sendCommand,0,,PASS slave down 6,PERTOS,xVT,AAB,,,1
1,2164,BBQ Config,bbq config 0x3F 500 150 5 100 24 6 F C,5,Dut,sendCommand,0,,PASS bbq config 0x3F 500 150 5 100 24 6 F C,PERTOS,xVT,AAB,,,1
1,2165,Multi-core Memcmp Test,sc run 20 5 -coremask 0xC0,300,Dut,sendCommand,0,,PASS sc run 20 5 -coremask 0xC0,PERTOS,xVT,A -> FA,,,1
1,2166,ANE BBQ Test ,sc run 172 5 -coremask 0xC0,300,Dut,sendCommand,0,,PASS sc run 172 5 -coremask 0xC0,PERTOS,xVT,A -> FA,,,1
1,2167,ANE Bonfire Test ,sc run 182 5 -coremask 0xC0,300,Dut,sendCommand,0,,PASS sc run 182 5 -coremask 0xC0,PERTOS,xVT,A -> FA,,,1
1,2168,ANE + Memcompare Test,sc run 183 5 -coremask 0xC0,300,Dut,sendCommand,0,,PASS sc run 183 5 -coremask 0xC0,PERTOS,xVT,A -> FA,,,1
1,2169,slave down 5,slave down 5,5,Dut,sendCommand,0,,PASS slave down 5,PERTOS,xVT,AAB,,,1
1,2170,BBQ Config Variant,bbq config 0x1F 500 150 5 100 24 6 F C,5,Dut,sendCommand,0,,PASS bbq config 0x1F 500 150 5 100 24 6 F C,PERTOS,xVT,AAB,,,1
1,2171,pmgr mode 0x81F5233,pmgr mode 0x81F5233,5,Dut,sendCommand,0,,PASS pmgr mode 0x81F5233,PERTOS,xVT,AAB,,,1
1,2172,Memcmp Test,sc run 20 5 -coremask 0xE0,300,Dut,sendCommand,0,,PASS sc run 20 5 -coremask 0xE0,PERTOS,xVT,A -> FA,,,1
1,2173,ANE BBQ Test ,sc run 172 5 -coremask 0xE0,300,Dut,sendCommand,0,,PASS sc run 172 5 -coremask 0xE0,PERTOS,xVT,A -> FA,,,1
1,2174,ANE Bonfire Test ,sc run 182 5 -coremask 0xE0,300,Dut,sendCommand,0,,PASS sc run 182 5 -coremask 0xE0,PERTOS,xVT,A -> FA,,,1
